clean_text,label
انظر الي خريط افريقي ستجد مثلث له ٣ رؤوس هي مصر مغرب و جنوب افريقي هذه هي بواب ثلاث افريقي,OBJ
اقبال مصري علي تصويت في انتخاب ضمان برلم يعبر عن شعب انتخاب ممثل شباب ثور ضمان برلم يستكمل مهام ثورت,POS
فيديو تاع جدي غنيم ريحت فس,NEG
منتخب مصر ازم يغير فانل تاعتو عشان مش ايق علي شيكابال,NEG
سوري ترتكب بها جرائم ضد انساني منذ ان دات انتفاض شعب شقيق ومن حظت مصر عرب عالم يتخاذل عن نصر سوري,NEG
رب قوم زهبو الي قوم لما قوم اولاني لما راحو قوم تاني م اهومش خدو تكس و راحو فيف,OBJ
مصر مش تكي يا هاشتاج يا ابن مثالي,NEG
احمد موس ما استطاع الرد علي اسم يوسف وقد جعل مسخر مصري يتطاول فقط علي رئيس منتخب من شعب مصر,NEG
قرار جمهور تعي رئيس جمهوري اصدق من انتخاب تعبيري مقصور حق ترشح يها علي خمس افراد نقاطع هذا عبث فان خداع شعب,NEUTRAL
غزه انته صوت وهي تصرخ جميع في سبات مميت غزه تحت قصف,NEG
جيش سيس يهدم يوت اقام منطق عازل بين سيناء غزه اين اقني تصه لا روار عربي يلطم ولا منتها,NEG
تحقق من صدق معلوم اخباري من اهم مبادئ عمل اعلام ساد محترم,OBJ
الي محمد عمر امثال قبل ايام قليل انتقدت اخو شده جلوس مع هيكل قلت انه خيان ثور ثوار شهداء,NEG
يوم عظيم علي شعب عظيم اذن الل حشود مصري هتافات سلميت تحر صخر نصر قادم وما نصر الا من عند الل,POS
شرط تاريخ كله اكاذيب لكن اخو لم يصدقو في حيات اكاذيب اكثر من شرط لدي ماكين تبرير تنكر شمس ساطع ابد من تحقيق,NEG
خبر عاجل الان اشتباك اسلح ناري بين مؤيد معارض في حلو تابعو,OBJ
جمعي تاسيسي افر,NEG
شبيس ليز الل كان علي طماطمي بير مقدرش انس,POS
انا كره صبح مسافر مدايق فرح احد يقول اتن اقول اه افكار ع مخد,NEUTRAL
حكوم تفرض رسوم علي دواء غذاء اطفال شاهد تفاصيل من هنا,OBJ
من اجمل ماشاهدت في حيات اكبر نجوم هوليود هما عالمسرح يتجمعو قراي تاب هوارد زن عن تاريخ شعب توصيل ناس,POS
ارجو لكل من يقر تصريح لي ان يتاكد من مصدر و يقرا نفس قبل ان يصدر احكام,OBJ
عمر سليم قتل و تعذيب مصري في مبن مخابر وكال عن امريك و قتل اخوان فلسطيني في غزه,NEG
تره حظر تجول ستظل من سابع مساء ليس تاسع مساء,OBJ
صلا في اقص تعادل ١٠ صلا هذا ثواب صلا فقط لكن ثواب وصول جهاد مقارع يهود لا يماثل ثواب اجر,POS
اينم وجد عدل فثم شرع الل,POS
افتتاح مشروع تخرج دفع اول من مشروع اكاديمي دستور,OBJ
جيش شرط حكوم بلطجي اعلام يلاحق شعب ايقاف لو انتم رجال صحيح اوقفو ارتفاع اسعار اسعار تقفز جنون,NEG
عاجل حريق هائل مصنع نسيج في محل كبر اون تي في,OBJ
سيد رئيس شرعيت ديمقراطي لا انازع وهو رئيس منتخب علي مسئول بري يحتاج استقلالي شفافي فاعلي لم محهم الي يوم,OBJ
لو جيش او شرط او انصار سيس يبق في داهي مصر ليل,NEG
ما يجر في سيناء ارهاب يروح ضحيت عشر شهداء خيان امن قوم وما يجر في رابع نهض ظهير سياس له,NEG
دون استعاد امن تصحيح مسار سنظل ندور حول انفس غارق في صغائر غافل عن تدهور اقتصاد استقطاب اجتماع,NEG
تحي ابطال اكتوبر للشعب الذ ساند قوات مسلح حتي حقق ملحم عبور عظيم هذا شعب قادر علي تحقيق معجز سوف يحقق اهداف ثورت,POS
يقين شاهد يديو حكوم ببلاو محلب اعطو شرعي قانوني فاسد ولم يعزلو اسد احد,NEG
قضاء ادار يقرر اعاد جمال عبد رحيم منصب رئيس تحرير صحيف جمهوري,OBJ
ناد اهل هو ناد رسم دول ماد اول,POS
قرار مرس اهان ذات شعبي قضائي من اجل ذات اخواني,NEG
لكل عمل جهان انقلاب دمو قتل اصاب اعتقل مائ الف مصر كنه كشف معدن حقيق اعظم شعوب دني شاهد عالم اعجاب يوم,NEUTRAL
رئيس مجلس اعل قضاء حال من رموز استقلال قضاء وقد صنع مشروع عظيم مع مستشار احمد مكي من اجل استقلال قضاء واجب مساندت,POS
انتظرو ثور جياع قريب جدا مصر ليل,NEG
اجمع ٣ اعلان دستوري احصل علي طائر نهض مجا ٠٠ هذا عرض سار حتي ١٥ديسمبر,NEG
نحن امام انهيار شرعي مجلس اعل قوات مسلح,NEG
لما قال برادع بقي خاين عميل يقول سيس يبق بطل عظيم يا سلام علي شعب لما يعرص,NEUTRAL
عن احساس انك تكون في شارع نهار يشقشق نور يمل دني لها,POS
انقلاب حرق رادع صباح ابو فتوح حزب نور ضحي قادم من عيار ثقيل,NEG
محدش عندو ضحك سلف,NEG
تقي امس دعبدالمنعم ابوالفتوح مع سفير استرالي قاهر ستيفان شوابسك جاء لقاء مناقش مستجد,OBJ
ارفض تكليف اي مسئول من فتر انتقامي سابق,NEG
احييك من كل قلب علي كتاب رائع مهم جميل غني تفاصيل حزين موجع مدهشهلو كان عصير كتب موجود كنت احتفلت بيه,NEG
جحش بس هو الي يبق اكر ان تاييد شفيق ثم عمر سليم و رجوع شفيق تان ثم سيس من ابناء مبار و لول بلد صدف,NEG
ملف كامل انتخاب رئاس نتيج لجان فرعي ثير من معلوم مهم لمن يعد انتخاب مجلس شعب,OBJ
عبد رحيم علي ديسمبر قادم سيشهد اختفاء اسم يوسف من ساح اعلامي اسم طلع حرام,NEG
رميل سيس يحك ان سهر رمضاني جمعت بين سيس عدد من انقلابي قذاف صدام عبد ناصر,NEG
حد يعرف رئيس ارك جديد من اي فرع في قوات مسلح مشا مدفعي الخ,OBJ
رجال اعمال لصوص اعو اسهم من ورص قاهر بورص ندن حولو ارصدت بنو عالمي يهدمو بلد بعد ما خربو انقلاب,NEG
اهنئ اساتذ زملاء افاضل مؤسس حزب دستور مولود جديداتمن ان يكون اضاف حقيقي حيا سياسيهوقو دافع تحقيق اهداف ثور,POS
هو متقاعد حمد قنديل هيظهر قبل كل انتخاب يلبس في حيط بس ولا ايه هو افتكر نسي دعم و مساندت مرس,NEG
اقال بيب سباع من الطب شرع تعي د احس ميل جورج دلا منه الي مزبل تاريخ شكر,NEG
اعتذر عن تاب مقال هذا اسبوع سفر ايطالي ساواف حضرات تفاصيل جول في اقرب وقت شكر جزيل,OBJ
سيس عروس في ايد مجلس عسكر,NEG
غيت مسير مياد خطر تحرير و رمسيس اذا بهم يقتل اطفال رصاص الح في عباس عقاد و يدهسون مدرع,NEG
كره احسن لسه في امل,POS
بعد تدمير انقلاب قري دلج في مني دمرو احرقو سرقو قري عتامن في سوهاج انتظرو غضب صعيد,NEG
مصر دول اوضت صال اوض مشير اوض مرشد شعب ينام ف صال ماد اول,NEG
تفرح اوو لما تبق انت سبب في ضحك حد انت تعشق,POS
تعامل امن عنيف مع متظاهر اداء اعلام حكوم يعيد اجواء ماقبل ثور,NEG
تحسب جميع قلوب شتي فهم لا يتوحد الا علي قمع حري اخر فقط,NEG
مقال رائع خالد منتصر,POS
مؤتمر صحف نقاب صحفي يوم احد ديسمبر جزء االثالث,OBJ
يوم اختبار حقيق مجلس شعب اما ان يكون علي مستو مسئولي يكتسب شرعي و احترام ناس امان ان يتواط مع عسكر يخسر كل شيء,NEUTRAL
مرس رئيس انتخبو عرص,NEUTRAL
من تكريم الل مرا ان خصه ذكر في تاب جعل اول من سعيواول من اسلمواول شهيد كله اولو رفعت من قدر و شان,POS
عن روق الل انت فيه دين وديد ف اغني حده خيال,POS
طبع لما داخلي تحتل مدارس تهاجم شعب موليتوف رخام يكسرو عفش مدرس عشان يحدفو علي ناس كده دول هيب نحس امان,NEG
رضا ماا تبه الل لك يجعل لك حيا كما تريد,POS
ابراش ينتخب شيط لو نافس اخو ينتخب لو دخل ضد رسول شيط ازم ينتخب الي زيه,NEG
لو حد قال بعد كدا اخو مصري اوفصيل طني ازم يتحا تهم خيان او غباء,NEG
ازم زمال يكسب شرط و اسماعيل عشان يضمن صعود اي حاج غير كده زمال مش هيصعد,OBJ
اعل جامع يقرر سماح قوات امن تواجد داخل جامع تام امتحان,OBJ
يوم سابع جامع ازهر ب اسيوط مايو بدء امتحان تخلف شفه,OBJ
نحن ندفع امل في عقول و قلوب مصري,POS
مناسب رحيل ارمسترونج انصح قراء رواي ساخر استاذ عبقر احمد هجت اسم تحتمس شرط,OBJ
تنعقد ليل خميس ساع سابع مساء ندو دعلاء اسوان في مركز اعداد قاد عجوز,OBJ
قتلو حرقو اصابو اعتقلو لاحقو طردو اهانو شوهو كل شرفاء لنا غدا في شارع احشد ٣٠ اغسطس اسقاط انقلاب,NEG
د عبد منعم ابو فتوح عدل كامل في توزيع ثرو و دخول تنمي قدر تهيئ مناخ تشغيل كامل,OBJ
هل من ممنوع ان يوج احد انتقاد قرارت مجلس عسكر الا يكف عسكر كل هذا نفاق رخيص في اعلام حكوم ثور تحتاج جول اخر,NEG
خلقت مبرء من كل عيب انك قد خلقت كما تشاء سيد نبي,POS
اسم مرار طافح لسه لسه هو احن شوف حاج,NEG
سي بي سي ابراهيم محلب يلتق عمال مصنع حرب مقر رئاس وزراء وفد يناقش مطالب صرف خصوم عامل,OBJ
